Precision,Recall,F1-Score,Accuracy
1.0,0.8,0.888888888888889,0.8
1.0,0.8461538461538461,0.9166666666666666,0.8461538461538461
1.0,0.9310344827586207,0.9642857142857143,0.9310344827586207
1.0,0.5714285714285714,0.7272727272727273,0.5714285714285714
1.0,0.7333333333333333,0.846153846153846,0.7333333333333333
1.0,0.92,0.9583333333333334,0.92
1.0,0.8636363636363636,0.9268292682926829,0.8636363636363636
1.0,0.2777777777777778,0.4347826086956522,0.2777777777777778
1.0,0.625,0.7692307692307693,0.625
1.0,0.8,0.888888888888889,0.8
1.0,0.6666666666666666,0.8,0.6666666666666666
1.0,0.8695652173913043,0.9302325581395349,0.8695652173913043
1.0,0.5625,0.72,0.5625
1.0,0.5,0.6666666666666666,0.5
1.0,0.6111111111111112,0.7586206896551725,0.6111111111111112
1.0,0.75,0.8571428571428571,0.75
1.0,0.9,0.9473684210526316,0.9
1.0,0.2222222222222222,0.3636363636363636,0.2222222222222222
1.0,0.65,0.787878787878788,0.65
1.0,0.6956521739130435,0.8205128205128205,0.6956521739130435
1.0,1.0,1.0,1.0
1.0,0.8518518518518519,0.92,0.8518518518518519
1.0,0.9166666666666666,0.9565217391304348,0.9166666666666666
1.0,0.6,0.7499999999999999,0.6
1.0,0.76,0.8636363636363636,0.76
1.0,0.13636363636363635,0.24000000000000002,0.13636363636363635
1.0,0.8846153846153846,0.9387755102040816,0.8846153846153846
1.0,0.7,0.8235294117647058,0.7
1.0,0.5294117647058824,0.6923076923076924,0.5294117647058824
1.0,0.7666666666666667,0.8679245283018869,0.7666666666666667
1.0,0.5555555555555556,0.7142857142857143,0.5555555555555556
1.0,0.6774193548387096,0.8076923076923077,0.6774193548387096
1.0,0.6818181818181818,0.8108108108108109,0.6818181818181818
1.0,0.6,0.7499999999999999,0.6
1.0,0.5652173913043478,0.7222222222222222,0.5652173913043478
1.0,0.88,0.9361702127659575,0.88
1.0,0.7407407407407407,0.851063829787234,0.7407407407407407
1.0,0.6785714285714286,0.8085106382978724,0.6785714285714286
1.0,0.8928571428571429,0.9433962264150945,0.8928571428571429
1.0,0.5,0.6666666666666666,0.5
1.0,0.4838709677419355,0.6521739130434783,0.4838709677419355
1.0,0.9090909090909091,0.9523809523809523,0.9090909090909091
1.0,0.5,0.6666666666666666,0.5
1.0,0.7142857142857143,0.8333333333333333,0.7142857142857143
1.0,0.7407407407407407,0.851063829787234,0.7407407407407407
1.0,0.8275862068965517,0.9056603773584906,0.8275862068965517
1.0,0.782608695652174,0.878048780487805,0.782608695652174
1.0,0.28,0.43750000000000006,0.28
1.0,0.5384615384615384,0.7000000000000001,0.5384615384615384
1.0,0.8636363636363636,0.9268292682926829,0.8636363636363636
1.0,0.6521739130434783,0.7894736842105263,0.6521739130434783
1.0,0.5,0.6666666666666666,0.5
1.0,0.45,0.6206896551724138,0.45
1.0,0.42105263157894735,0.5925925925925926,0.42105263157894735
1.0,0.6153846153846154,0.761904761904762,0.6153846153846154
1.0,0.75,0.8571428571428571,0.75
1.0,0.7,0.8235294117647058,0.7
1.0,0.7142857142857143,0.8333333333333333,0.7142857142857143
1.0,0.7333333333333333,0.846153846153846,0.7333333333333333
1.0,0.7142857142857143,0.8333333333333333,0.7142857142857143
1.0,0.625,0.7692307692307693,0.625
1.0,0.8928571428571429,0.9433962264150945,0.8928571428571429
1.0,0.5,0.6666666666666666,0.5
1.0,0.7307692307692307,0.8444444444444443,0.7307692307692307
1.0,0.6666666666666666,0.8,0.6666666666666666
1.0,0.7857142857142857,0.88,0.7857142857142857
1.0,0.7333333333333333,0.846153846153846,0.7333333333333333
1.0,0.6,0.7499999999999999,0.6
1.0,0.6363636363636364,0.7777777777777778,0.6363636363636364
1.0,0.9047619047619048,0.9500000000000001,0.9047619047619048
